"id","success","big_hit","backers_count"
1722243429,"NO","NO",4
1722296992,"NO","NO",7
1722353139,"NO","NO",2
1722382239,"NO","NO",11
1722386394,"NO","NO",79
1722390413,"YES","YES",133
1722455395,"YES","NO",56
1722455670,"YES","YES",22
1722493160,"YES","NO",7
1722499366,"YES","NO",52
1722533028,"YES","NO",28
1722547233,"YES","NO",59
1722597812,"NO","NO",0
1722599298,"YES","NO",22
1722607597,"NO","NO",10
1722638625,"YES","NO",19
1722674845,"YES","NO",38
1722675305,"NO","NO",211
1722729089,"YES","NO",208
1722731926,"NO","NO",1
1722768934,"YES","NO",9
1722799943,"YES","YES",75
1722805622,"YES","NO",41
1722815428,"NO","NO",3
1722821219,"YES","NO",114
1722826429,"NO","NO",2
1722849627,"YES","NO",155
1722886247,"YES","NO",66
1722889737,"YES","NO",111
1722896677,"YES","NO",27
1722901769,"YES","NO",112
1722906217,"YES","NO",456
1722940089,"YES","NO",47
1722948425,"YES","NO",17
1722953692,"NO","NO",2
1722960652,"NO","NO",8
1723020162,"NO","NO",169
1723134988,"YES","NO",162
1723147862,"NO","NO",2
1723203046,"YES","NO",125
1723217244,"YES","YES",556
1723218351,"NO","NO",3
1723236406,"YES","NO",99
1723287404,"NO","NO",12
1723292366,"YES","NO",22
1723293743,"NO","NO",41
1723315199,"YES","NO",225
1723328348,"NO","NO",1
1723335653,"YES","NO",16
1723444121,"NO","NO",3
1723461014,"YES","YES",13
1723463300,"NO","NO",4
1723486049,"NO","NO",3
1723503790,"YES","NO",125
1723506489,"NO","NO",11
1723582601,"NO","NO",4
1723596840,"YES","NO",4
1723597536,"NO","NO",10
1723599161,"NO","NO",3
1723600351,"YES","NO",67
1723612364,"NO","NO",6
1723619498,"YES","NO",390
1723648963,"NO","NO",24
1723653250,"NO","NO",0
1723673289,"NO","NO",0
1723685075,"YES","NO",44
1723712095,"NO","NO",2
1723713292,"NO","NO",29
1723716296,"NO","NO",73
1723733558,"NO","NO",28
1723771270,"NO","NO",3
1723813801,"YES","NO",122
1723838905,"NO","NO",48
1723843256,"YES","NO",161
1723851506,"NO","NO",1
1723854173,"NO","NO",3
1723858852,"YES","NO",23
1723863935,"YES","NO",77
1723926029,"YES","YES",19
1723932088,"NO","NO",91
1723944145,"YES","NO",36
1723969864,"NO","NO",17
1723973378,"YES","NO",85
1723976734,"YES","NO",82
1723992275,"NO","NO",13
1724003662,"NO","NO",22
1724008056,"NO","NO",0
1724065285,"YES","NO",77
1724073999,"NO","NO",1
1724076797,"YES","NO",20
1724082229,"NO","NO",21
1724085082,"NO","NO",44
1724088734,"NO","NO",2
1724104572,"YES","NO",67
1724168776,"YES","NO",32
1724181305,"NO","NO",15
1724225995,"NO","NO",50
1724235973,"NO","NO",14
1724260954,"NO","NO",0
1724264513,"YES","NO",52
1724271126,"YES","NO",52
1724273067,"YES","NO",36
1724276011,"NO","NO",1
1724301421,"NO","NO",2
1724310510,"NO","NO",1
1724322158,"YES","NO",64
1724332181,"YES","NO",18
1724333682,"NO","NO",19
1724405208,"NO","NO",0
1724410995,"NO","NO",7
1724478069,"NO","NO",1
1724478723,"NO","NO",137
1724503895,"NO","NO",0
1724542583,"NO","NO",10
1724549348,"YES","NO",231
1724549386,"YES","YES",7
1724551032,"NO","NO",4
1724553333,"YES","NO",31
1724567221,"NO","NO",0
1724606424,"NO","NO",2
1724621514,"NO","NO",3
1724663196,"NO","NO",2
1724696015,"YES","NO",9
1724730780,"NO","NO",4
1724759998,"NO","NO",8
1724778512,"NO","NO",18
1724820366,"YES","YES",228
1724835228,"YES","NO",196
1724863008,"NO","NO",3
1724863698,"NO","NO",0
1724892016,"YES","NO",87
1724908818,"NO","NO",5
1724951535,"YES","YES",1027
1725008022,"NO","NO",2
1725074467,"NO","NO",11
1725076564,"NO","NO",2
1725087793,"YES","NO",517
1725154094,"NO","NO",1
1725176242,"NO","NO",7
1725180340,"NO","NO",25
1725231388,"NO","NO",3
1725291209,"NO","NO",12
1725299731,"YES","NO",24
1725321786,"YES","YES",622
1725332152,"YES","NO",61
1725343941,"YES","NO",97
1725353091,"YES","NO",210
1725367441,"NO","NO",9
1725435560,"NO","NO",3
1725470526,"NO","NO",0
1725477530,"NO","NO",34
1725485062,"YES","NO",37
1725515874,"NO","NO",1
1725573699,"YES","YES",65
1725607405,"NO","NO",8
1725625417,"YES","NO",45
1725680872,"NO","NO",9
1725687112,"NO","NO",2
1725692292,"NO","NO",0
1725697803,"NO","NO",0
1725717118,"YES","NO",41
1725719991,"YES","NO",437
1725726993,"NO","NO",30
1725727040,"NO","NO",24
1725728743,"NO","NO",2
1725729800,"YES","NO",159
1725730303,"NO","NO",0
1725751648,"YES","NO",81
1725752059,"NO","NO",50
1725764543,"NO","NO",1
1725854106,"YES","NO",77
1725856165,"YES","NO",33
1725863165,"NO","NO",13
1725868709,"YES","NO",42
1725880943,"NO","NO",7
1725912221,"NO","NO",23
1725977630,"NO","NO",4
1725983368,"NO","NO",38
1725987293,"YES","NO",28
1726032119,"YES","NO",160
1726039101,"YES","NO",42
1726042028,"YES","NO",28
1726063738,"NO","NO",2
1726070785,"NO","NO",1
1726077477,"NO","NO",2
1726108701,"YES","NO",175
1726111984,"NO","NO",15
1726115829,"NO","NO",17
1726119307,"NO","NO",46
1726119321,"NO","NO",10
1726123664,"YES","NO",7
1726128399,"YES","NO",706
1726131870,"NO","NO",2
1726132719,"YES","YES",16
1726159626,"NO","NO",40
1726193691,"NO","NO",15
1726225899,"YES","NO",31
1726262162,"YES","NO",137
1726292509,"YES","NO",43
1726313028,"NO","NO",3
1726351051,"YES","NO",14
1726406309,"NO","NO",8
1726411316,"YES","NO",263
1726434035,"NO","NO",2
1726450378,"NO","NO",16
1726472383,"YES","NO",22
1726541128,"NO","NO",0
1726544538,"NO","NO",0
1726590612,"YES","NO",157
1726602747,"YES","NO",179
1726612632,"NO","NO",24
1726669980,"NO","NO",0
1726672249,"NO","NO",19
1726681260,"NO","NO",1
1726711891,"YES","NO",8
1726748153,"NO","NO",0
1726758173,"YES","NO",143
1726773071,"NO","NO",4
1726774954,"NO","NO",7
1726787426,"NO","NO",4
1726803168,"YES","NO",21
1726808786,"NO","NO",8
1726847072,"NO","NO",102
1726855068,"YES","YES",220
1726863795,"NO","NO",52
1726868942,"NO","NO",0
1726879009,"YES","NO",27
1726897119,"NO","NO",1
1726919259,"NO","NO",2
1726966937,"YES","NO",13
1726976784,"NO","NO",4
1726992281,"NO","NO",2
1726996982,"NO","NO",4
1727006895,"NO","NO",23
1727018080,"NO","NO",0
1727026339,"NO","NO",1
1727046008,"NO","NO",35
1727065970,"NO","NO",8
1727104461,"YES","NO",77
1727134064,"NO","NO",1
1727134307,"NO","NO",6
1727161869,"NO","NO",65
1727180497,"NO","NO",1
1727194189,"NO","NO",59
1727208066,"NO","NO",2
1727215230,"YES","NO",103
1727216629,"YES","NO",282
1727241992,"NO","NO",1
1727242783,"NO","NO",0
1727263648,"NO","NO",2
1727265637,"YES","YES",180
1727267729,"NO","NO",7
1727299077,"YES","YES",58
1727301949,"YES","NO",23
1727311129,"NO","NO",0
1727333699,"NO","NO",3
1727341121,"YES","NO",17
1727353511,"NO","NO",15
1727380613,"NO","NO",35
1727388522,"YES","YES",383
1727397701,"NO","NO",1
1727406607,"NO","NO",13
1727453420,"YES","NO",159
1727489962,"NO","NO",3
1727506859,"YES","NO",31
1727563270,"NO","NO",19
1727656692,"YES","NO",36
1727666902,"YES","NO",31
1727671947,"NO","NO",1
1727682702,"NO","NO",21
1727706999,"YES","YES",70
1727718846,"NO","NO",6
1727774206,"NO","NO",3
1727785369,"YES","NO",202
1727791839,"NO","NO",43
1727803085,"YES","NO",117
1727811462,"NO","NO",16
1727836911,"NO","NO",4
1727935485,"YES","NO",50
1727967453,"NO","NO",80
1728083814,"NO","NO",0
1728099170,"NO","NO",35
1728101263,"YES","NO",76
1728103058,"NO","NO",244
1728126196,"NO","NO",0
1728173678,"NO","NO",14
1728173774,"NO","NO",0
1728178103,"NO","NO",37
1728235847,"NO","NO",50
1728239552,"NO","NO",10
1728240408,"NO","NO",6
1728244579,"NO","NO",5
1728286204,"NO","NO",0
1728295656,"NO","NO",0
1728312955,"NO","NO",27
1728314459,"NO","NO",9
1728317797,"NO","NO",0
1728318289,"YES","NO",23
1728318998,"NO","NO",11
1728390295,"YES","NO",96
1728401192,"YES","YES",84
1728443891,"NO","NO",33
1728450881,"NO","NO",1
1728476452,"YES","NO",124
1728477925,"YES","NO",63
1728491738,"NO","NO",4
1728575688,"NO","NO",3
1728603358,"NO","NO",24
1728733407,"NO","NO",4
1728735508,"NO","NO",84
1728775497,"NO","NO",20
1728825190,"NO","NO",2
1728877438,"NO","NO",28
1728880597,"NO","NO",5
1728918152,"YES","YES",834
1728968718,"YES","NO",104
1728981330,"YES","NO",9
1729004574,"NO","NO",3
1729013117,"NO","NO",4
1729069757,"NO","NO",1
1729083300,"NO","NO",0
1729107664,"YES","NO",204
1729114147,"YES","NO",74
1729130594,"NO","NO",0
1729135650,"YES","YES",18
1729168818,"YES","NO",51
1729174492,"NO","NO",9
1729201437,"YES","YES",160
1729202273,"YES","YES",138
1729227742,"NO","NO",25
1729228309,"NO","NO",18
1729232535,"NO","NO",1
1729272674,"YES","NO",32
1729275737,"YES","NO",33
1729276812,"YES","NO",81
1729281108,"YES","YES",965
1729281436,"NO","NO",0
1729297884,"YES","NO",24
1729313088,"YES","NO",67
1729327836,"YES","NO",136
1729339235,"NO","NO",34
1729353680,"NO","NO",6
1729363083,"NO","NO",26
1729373616,"NO","NO",0
1729392895,"NO","NO",1
1729397069,"YES","NO",102
1729418843,"YES","NO",4
1729440417,"NO","NO",28
1729450455,"NO","NO",23
1729458309,"NO","NO",2
1729463798,"YES","NO",59
1729475174,"YES","NO",40
1729479765,"NO","NO",4
1729480477,"NO","NO",18
1729480833,"YES","YES",213
1729492621,"NO","NO",0
1729500119,"NO","NO",11
1729553787,"NO","NO",22
1729567046,"YES","NO",20
1729567622,"NO","NO",32
1729577232,"NO","NO",6
1729583645,"NO","NO",24
1729594958,"NO","NO",3
1729612829,"NO","NO",2
1729617078,"NO","NO",26
1729705097,"YES","NO",29
1729718016,"YES","NO",19
1729733086,"NO","NO",2
1729746646,"NO","NO",79
1729799983,"NO","NO",0
1729813010,"YES","NO",26
1729816779,"YES","NO",322
1729817173,"NO","NO",82
1729828055,"NO","NO",0
1729835965,"NO","NO",25
1729852528,"YES","NO",82
1729862269,"YES","NO",14
1729880034,"NO","NO",0
1729932422,"YES","NO",28
1729956334,"NO","NO",77
1729966127,"YES","NO",45
1729986247,"YES","NO",699
1730037420,"YES","NO",26
1730043543,"NO","NO",13
1730048385,"NO","NO",3
1730058109,"NO","NO",7
1730063923,"YES","YES",51
1730095006,"NO","NO",9
1730097062,"NO","NO",2
1730102177,"YES","NO",155
1730107221,"YES","NO",39
1730131440,"NO","NO",4
1730175126,"NO","NO",30
1730198116,"YES","NO",144
1730201806,"NO","NO",14
1730203788,"NO","NO",5
1730223301,"NO","NO",5
1730238658,"YES","NO",15
1730258706,"NO","NO",28
1730274398,"NO","NO",2
1730304284,"NO","NO",80
1730307634,"YES","YES",22
1730326738,"NO","NO",5
1730350050,"NO","NO",4
1730380959,"NO","NO",2
1730422626,"NO","NO",109
1730428209,"NO","NO",4
1730433909,"NO","NO",11
1730449218,"YES","NO",34
1730453495,"YES","NO",35
1730475711,"NO","NO",0
1730488307,"NO","NO",35
1730527780,"NO","NO",9
1730558160,"YES","NO",150
1730563621,"NO","NO",7
1730644718,"YES","NO",12
1730680221,"YES","NO",43
1730680963,"NO","NO",0
1730683243,"NO","NO",16
1730715818,"NO","NO",89
1730783733,"YES","NO",419
1730866248,"NO","NO",9
1730867615,"YES","YES",1362
1730899921,"YES","NO",52
1730900306,"YES","NO",224
1730905599,"NO","NO",0
1730929144,"NO","NO",1
1730935937,"NO","NO",0
1730942553,"NO","NO",2
1730951153,"NO","NO",2
1731007351,"YES","NO",115
1731027260,"NO","NO",0
1731033826,"YES","NO",26
1731045331,"NO","NO",34
1731066403,"YES","YES",29
1731102681,"NO","NO",1
1731121651,"YES","NO",80
1731146973,"YES","NO",124
1731219977,"YES","YES",27
1731276106,"NO","NO",12
1731291853,"YES","YES",1395
1731315289,"NO","NO",7
1731346823,"NO","NO",9
1731381347,"NO","NO",0
1731437314,"YES","NO",61
1731449037,"NO","NO",19
1731474103,"YES","YES",1006
1731484920,"YES","NO",182
1731497908,"YES","YES",23
1731565615,"NO","NO",1
1731602274,"NO","NO",1
1731640092,"NO","NO",0
1731642788,"NO","NO",47
1731672130,"YES","YES",12
1731679302,"NO","NO",24
1731714572,"YES","YES",2753
1731753849,"NO","NO",16
1731810209,"YES","NO",55
1731813706,"NO","NO",38
1731830073,"YES","YES",101
1731850181,"NO","NO",6
1731858904,"NO","NO",3
1731868140,"NO","NO",0
1731943797,"NO","NO",2
1731956288,"YES","YES",34
1731974206,"NO","NO",7
1731980387,"NO","NO",0
1732021929,"NO","NO",1
1732049539,"YES","NO",118
1732069446,"YES","NO",151
1732108003,"NO","NO",11
1732137658,"YES","NO",94
1732148417,"NO","NO",17
1732148829,"NO","NO",1
1732154887,"NO","NO",5
1732179679,"NO","NO",4
1732198846,"YES","NO",58
1732204105,"NO","NO",1
1732231555,"YES","NO",96
1732232956,"NO","NO",18
1732268337,"YES","YES",1166
1732286048,"YES","YES",22
1732287549,"NO","NO",1
1732292341,"YES","NO",550
1732327980,"NO","NO",2
1732334241,"NO","NO",1
1732344695,"NO","NO",7
1732358335,"NO","NO",6
1732372862,"NO","NO",0
1732389648,"NO","NO",9
1732456443,"YES","NO",139
1732457614,"YES","YES",823
1732462864,"NO","NO",9
1732510175,"YES","NO",262
1732513079,"YES","NO",33
1732537986,"NO","NO",683
1732557116,"YES","NO",22
1732568332,"YES","NO",20
1732571641,"NO","NO",0
1732580259,"NO","NO",1
1732657568,"NO","NO",50
1732675664,"NO","NO",13
1732704804,"NO","NO",0
1732715011,"NO","NO",11
1732727325,"YES","NO",42
1732739285,"NO","NO",0
1732768227,"YES","NO",48
1732781117,"NO","NO",1
1732795562,"NO","NO",25
1732813633,"YES","NO",767
1732814282,"NO","NO",3
1732819832,"YES","YES",3642
1732841616,"YES","YES",963
1732842498,"NO","NO",5
1732858614,"YES","NO",34
1732882058,"NO","NO",1
1732887860,"YES","NO",39
1732896785,"NO","NO",6
1732904234,"NO","NO",2
1732915446,"NO","NO",68
1732923705,"NO","NO",4
1732945907,"YES","NO",11
1732984586,"YES","NO",77
1733035702,"YES","NO",21
1733043184,"NO","NO",2
1733044177,"YES","NO",151
1733148972,"YES","YES",356
1733174897,"NO","NO",1
1733181155,"NO","NO",2
1733224674,"YES","YES",103
1733237345,"NO","NO",1
1733244017,"NO","NO",6
1733264744,"NO","NO",2
1733287591,"YES","NO",9
1733318525,"NO","NO",2
1733322046,"YES","YES",250
1733349893,"YES","YES",49
1733377547,"NO","NO",3
1733393571,"YES","NO",64
1733394410,"YES","NO",36
1733416096,"YES","NO",78
1733419790,"NO","NO",49
1733474999,"YES","NO",17
1733483251,"YES","YES",18
1733514366,"NO","NO",1
1733522481,"YES","NO",173
1733603435,"YES","NO",99
1733604922,"NO","NO",4
1733658269,"NO","NO",1
1733682724,"NO","NO",38
1733735691,"NO","NO",0
1733758346,"NO","NO",2
1733768266,"NO","NO",2
1733781364,"NO","NO",5
1733795702,"YES","NO",22
1733803525,"NO","NO",0
1733875201,"NO","NO",5
1733888960,"NO","NO",17
1733896252,"YES","NO",13
1733925585,"YES","NO",74
1733958954,"NO","NO",4
1733966900,"NO","NO",0
1733970030,"NO","NO",17
1733973694,"NO","NO",17
1733992496,"NO","NO",6
1734013817,"YES","NO",83
1734041557,"NO","NO",6
1734064359,"YES","NO",178
1734069103,"YES","YES",64
1734076118,"YES","NO",50
1734077608,"NO","NO",1
1734104160,"YES","YES",90
1734114375,"NO","NO",50
1734121655,"NO","NO",0
1734146354,"NO","NO",55
1734205481,"NO","NO",1
1734233427,"NO","NO",0
1734234748,"YES","NO",16
1734242101,"YES","NO",90
1734270328,"YES","NO",97
1734295302,"YES","NO",27
1734303454,"NO","NO",1
1734307915,"NO","NO",2
1734321758,"NO","NO",0
1734323645,"NO","NO",1
1734342668,"YES","NO",86
1734344165,"NO","NO",16
1734417260,"NO","NO",4
1734424170,"NO","NO",17
1734447366,"NO","NO",11
1734451906,"YES","NO",78
1734521593,"NO","NO",5
1734541796,"YES","YES",46
1734548538,"NO","NO",2
1734574231,"NO","NO",1
1734597430,"NO","NO",40
1734624856,"YES","NO",104
1734633307,"NO","NO",3
1734670297,"NO","NO",2
1734674727,"NO","NO",7
1734687341,"NO","NO",6
1734687748,"NO","NO",3
1734700118,"YES","YES",15
1734741139,"NO","NO",1
1734753811,"NO","NO",2
1734757676,"NO","NO",3
1734845895,"NO","NO",35
1734866933,"NO","NO",1
1734880061,"NO","NO",23
1734898105,"YES","YES",93
1734904061,"YES","NO",13
1734945114,"YES","NO",45
1734961131,"YES","NO",15
1734969344,"NO","NO",1
1734989744,"YES","NO",52
1735058717,"YES","NO",233
1735149826,"YES","NO",10
1735171959,"NO","NO",24
1735183779,"NO","NO",13
1735201881,"NO","NO",2
1735201976,"YES","NO",65
1735243577,"YES","NO",43
1735271787,"YES","NO",48
1735296364,"YES","YES",266
1735314495,"YES","NO",21
1735318947,"NO","NO",41
1735334165,"NO","NO",24
1735350180,"YES","YES",127
1735427296,"YES","YES",4474
1735456626,"YES","NO",147
1735474937,"NO","NO",1
1735477767,"YES","NO",484
1735492765,"YES","NO",96
1735582607,"YES","NO",30
1735586872,"YES","NO",22
1735610344,"NO","NO",5
1735613719,"NO","NO",6
1735625544,"YES","NO",27
1735647563,"NO","NO",8
1735659288,"YES","NO",434
1735696872,"YES","NO",38
1735704306,"NO","NO",5
1735739373,"NO","NO",46
1735771636,"YES","NO",19
1735789378,"YES","YES",99
1735804686,"NO","NO",10
1735807248,"NO","NO",4
1735839207,"YES","NO",73
1735863474,"YES","YES",434
1735918129,"NO","NO",8
1735949968,"NO","NO",1
1735999255,"NO","NO",1
1736006802,"YES","NO",309
1736037798,"NO","NO",1
1736038945,"NO","NO",26
1736081917,"NO","NO",73
1736083381,"YES","NO",80
1736121868,"NO","NO",0
1736130907,"YES","YES",107
1736144655,"NO","NO",0
1736153340,"NO","NO",2
1736188696,"NO","NO",0
1736209815,"NO","NO",47
1736211654,"NO","NO",0
1736214964,"NO","NO",3
1736223896,"NO","NO",78
1736227594,"NO","NO",68
1736240272,"NO","NO",8
1736278663,"NO","NO",2
1736281080,"NO","NO",15
1736288803,"YES","NO",154
1736302620,"NO","NO",0
1736333974,"NO","NO",0
1736351263,"NO","NO",6
1736373233,"YES","NO",41
1736390711,"YES","NO",37
1736439551,"YES","NO",39
1736476011,"YES","NO",49
1736485984,"NO","NO",96
1736513279,"NO","NO",4
1736516184,"NO","NO",5
1736529377,"NO","NO",8
1736560265,"NO","NO",0
1736560399,"NO","NO",3
1736560791,"NO","NO",61
1736601893,"YES","NO",26
1736683349,"NO","NO",5
1736684530,"YES","NO",35
1736715357,"NO","NO",0
1736715659,"NO","NO",73
1736761295,"YES","NO",17
1736808151,"NO","NO",3
1736815612,"NO","NO",2
1736830923,"YES","YES",79
1736861282,"NO","NO",8
1736881678,"NO","NO",10
1736897779,"NO","NO",15
1736945375,"NO","NO",3
1736945856,"NO","NO",1
1736946354,"YES","NO",8
1736973397,"NO","NO",8
1737019064,"NO","NO",7
1737075049,"YES","YES",3756
1737078581,"NO","NO",72
1737087546,"NO","NO",2
1737119272,"NO","NO",1
1737127402,"NO","NO",9
1737140221,"NO","NO",5
1737140622,"YES","NO",89
1737183063,"NO","NO",8
1737220105,"YES","NO",21
1737229299,"YES","NO",70
1737237734,"NO","NO",2
1737333365,"YES","NO",65
1737352510,"NO","NO",4
1737377103,"NO","NO",0
1737389482,"NO","NO",0
1737455052,"NO","NO",33
1737462127,"NO","NO",40
1737513528,"YES","NO",83
1737662929,"NO","NO",23
1737666184,"YES","NO",37
1737667828,"NO","NO",0
1737678182,"NO","NO",4
1737731631,"YES","NO",201
1737788341,"YES","NO",50
1737798259,"YES","NO",74
1737808126,"NO","NO",0
1737915750,"NO","NO",0
1737917950,"NO","NO",10
1737924952,"YES","NO",25
1737959202,"NO","NO",3
1738011261,"NO","NO",10
1738017095,"NO","NO",2
1738019670,"NO","NO",4
1738045376,"YES","NO",70
1738082438,"YES","NO",498
1738090007,"NO","NO",41
1738101483,"YES","NO",187
1738102137,"NO","NO",2
1738124979,"NO","NO",2
1738157836,"YES","NO",11
1738159853,"YES","YES",156
1738188187,"NO","NO",16
1738199370,"YES","NO",89
1738212882,"YES","NO",289
1738228743,"NO","NO",11
1738263646,"YES","YES",32
1738326753,"NO","NO",0
1738342791,"YES","NO",21
1738363502,"NO","NO",0
1738442579,"NO","NO",7
1738458263,"YES","NO",49
1738461583,"NO","NO",79
1738505882,"YES","NO",47
1738519363,"NO","NO",5
1738540635,"YES","NO",44
1738566221,"NO","NO",2
1738588682,"NO","NO",1
1738591039,"NO","NO",0
1738644769,"NO","NO",8
1738645019,"NO","NO",22
1738681387,"YES","YES",26
1738683845,"NO","NO",8
1738689491,"YES","NO",47
1738730832,"NO","NO",115
1738743714,"NO","NO",26
1738758176,"NO","NO",33
1738767165,"NO","NO",13
1738795055,"YES","NO",41
1738807014,"NO","NO",1
1738822697,"NO","NO",4
1738832117,"NO","NO",55
1738847387,"NO","NO",45
1738856225,"YES","NO",18
1738896611,"NO","NO",1
1738937447,"YES","NO",199
1738971673,"NO","NO",0
1738973064,"NO","NO",42
1739002073,"NO","NO",11
1739013382,"NO","NO",65
1739019891,"NO","NO",25
1739033526,"NO","NO",1
1739057699,"NO","NO",4
1739075176,"YES","NO",19
1739077371,"YES","NO",17
1739100188,"NO","NO",2
1739110840,"NO","NO",1
1739121679,"YES","YES",184
1739122129,"NO","NO",0
1739161989,"YES","YES",523
1739173015,"NO","NO",23
1739206282,"NO","NO",3
1739233266,"NO","NO",7
1739237158,"NO","NO",0
1739239501,"YES","YES",127
1739248568,"NO","NO",42
1739285885,"NO","NO",3
1739340063,"NO","NO",2
1739342116,"YES","YES",130
1739346824,"YES","NO",45
1739348899,"NO","NO",17
1739351003,"YES","NO",96
1739360546,"YES","YES",102
1739490001,"NO","NO",26
1739512799,"YES","NO",1764
1739564237,"NO","NO",2
1739597223,"NO","NO",4
1739611712,"YES","NO",135
1739629633,"YES","NO",77
1739703350,"NO","NO",1
1739724582,"NO","NO",341
1739729539,"YES","NO",6
1739743887,"YES","NO",37
1739764827,"YES","NO",52
1739780809,"NO","NO",22
1739784289,"YES","NO",39
1739804280,"NO","NO",0
1739809632,"NO","NO",10
1739848945,"YES","NO",19
1739893246,"YES","NO",220
1739981837,"NO","NO",1
1739997245,"NO","NO",6
1740055183,"NO","NO",18
1740061658,"NO","NO",1
1740157310,"NO","NO",9
1740162756,"YES","NO",20
1740169425,"NO","NO",11
1740183481,"NO","NO",6
1740223752,"NO","NO",13
1740251888,"NO","NO",15
1740313039,"NO","NO",6
1740320963,"YES","NO",33
1740357614,"YES","YES",30
1740367025,"NO","NO",73
1740370592,"NO","NO",3
1740397346,"YES","YES",48
1740409441,"NO","NO",38
1740476528,"YES","YES",28
1740507116,"YES","NO",156
1740517315,"YES","YES",512
1740640055,"YES","NO",314
1740660742,"YES","YES",639
1740676674,"YES","YES",233
1740685632,"NO","NO",9
1740715729,"NO","NO",2
1740718521,"NO","NO",5
1740720944,"NO","NO",24
1740734820,"YES","NO",81
1740738952,"YES","NO",762
1740745942,"NO","NO",0
1740750333,"YES","NO",52
1740760495,"NO","NO",169
1740787062,"YES","NO",21
1740801109,"NO","NO",1
1740875041,"YES","YES",124
1740893220,"NO","NO",19
1740894918,"NO","NO",18
1740905325,"NO","NO",7
1740932512,"YES","NO",41
1740963176,"NO","NO",2
1740990023,"NO","NO",1
1741008755,"YES","NO",164
1741025598,"YES","NO",23
1741039416,"NO","NO",1
1741045967,"NO","NO",7
1741054067,"NO","NO",13
1741134868,"NO","NO",0
1741154994,"NO","NO",1
1741172521,"NO","NO",4
1741227064,"NO","NO",0
1741290028,"YES","NO",25
1741296229,"NO","NO",0
1741326548,"NO","NO",124
1741381134,"NO","NO",2
1741382721,"NO","NO",0
1741388359,"YES","NO",74
1741393690,"NO","NO",3
1741402026,"NO","NO",2
1741432803,"NO","NO",0
1741464955,"NO","NO",1
1741494116,"YES","NO",36
1741495577,"YES","NO",23
1741500402,"NO","NO",1
1741546805,"NO","NO",9
1741571362,"YES","YES",55
1741584769,"YES","YES",21
1741591436,"YES","YES",622
1741606152,"NO","NO",19
1741632150,"YES","NO",43
1741668254,"NO","NO",4
1741679153,"NO","NO",19
1741687856,"NO","NO",20
1741693390,"NO","NO",0
1741697948,"YES","YES",818
1741703003,"YES","NO",376
1741731608,"YES","NO",51
1741735679,"YES","NO",150
1741745228,"NO","NO",2
1741757218,"NO","NO",25
1741789934,"YES","NO",28
1741806525,"NO","NO",1
1741822300,"YES","NO",52
1741835023,"NO","NO",23
1741850952,"NO","NO",4
1741857878,"NO","NO",3
1741881404,"YES","NO",17
1741889408,"YES","NO",39
1741890048,"NO","NO",11
1741902648,"YES","YES",121
1741934758,"YES","NO",188
1741936424,"YES","NO",105
1741968327,"NO","NO",79
1741978340,"NO","NO",4
1741981730,"YES","NO",28
1741981828,"NO","NO",8
1741981929,"NO","NO",20
1742018281,"NO","NO",69
1742065679,"YES","YES",54
1742075729,"YES","NO",36
1742078746,"NO","NO",5
1742113503,"NO","NO",3
1742137792,"NO","NO",12
1742145173,"NO","NO",12
1742176567,"YES","NO",27
1742191814,"NO","NO",2
1742197108,"NO","NO",0
1742198378,"NO","NO",5
1742254367,"NO","NO",8
1742348344,"NO","NO",109
1742386587,"NO","NO",10
1742394606,"YES","NO",91
1742411258,"NO","NO",0
1742412883,"YES","NO",64
1742447554,"NO","NO",9
1742450105,"YES","NO",6
1742474414,"NO","NO",44
1742479795,"NO","NO",20
1742498318,"YES","NO",107
1742504709,"YES","YES",562
1742546641,"NO","NO",1
1742557103,"NO","NO",7
1742563116,"YES","NO",84
1742609982,"NO","NO",2
1742651463,"YES","NO",3131
1742656345,"NO","NO",4
1742685035,"YES","NO",17
1742685520,"YES","NO",32
1742746556,"NO","NO",2
1742748137,"YES","NO",114
1742759413,"YES","NO",22
1742776522,"YES","YES",262
1742797107,"YES","NO",47
1742801069,"NO","NO",5
1742803928,"NO","NO",2
1742834776,"NO","NO",15
1742839109,"YES","NO",57
1742882061,"NO","NO",41
1742921783,"YES","NO",65
1742955174,"YES","NO",43
1743021466,"NO","NO",1
1743028050,"YES","NO",121
1743035842,"YES","YES",66
1743043840,"YES","YES",1716
1743052284,"YES","YES",5
1743068933,"NO","NO",2
1743072629,"NO","NO",1
1743073724,"NO","NO",0
1743086487,"YES","NO",65
1743092312,"NO","NO",6
1743104216,"YES","YES",120
1743111293,"NO","NO",13
1743121937,"YES","NO",90
1743154750,"YES","NO",117
1743169261,"NO","NO",12
1743172218,"YES","NO",158
1743200467,"NO","NO",0
1743223173,"YES","NO",243
1743271103,"NO","NO",0
1743277524,"YES","NO",36
1743281764,"NO","NO",8
1743307451,"NO","NO",5
1743369655,"NO","NO",1
1743395635,"NO","NO",83
1743400795,"NO","NO",4
1743408452,"NO","NO",1
1743420459,"YES","NO",5
1743438667,"YES","NO",61
1743439120,"YES","NO",125
1743441334,"NO","NO",1
1743448847,"NO","NO",29
1743450691,"YES","YES",19
1743476149,"YES","NO",90
1743499894,"YES","NO",37
1743619905,"YES","YES",88
1743623511,"YES","NO",223
1743632712,"YES","NO",40
1743639927,"YES","YES",90
